2,15,3,car,325.5912190979035,657.7236808864029,384.76730347152136,269.7500139867035
3,15,5,car,557.8429374350667,246.01898842531648,93.64965179502303,67.15409140728275
5,15,6,car,1072.058245691627,189.33033849669505,39.29242746047839,23.999073665311442
6,15,11,traffic light,79.58557924339141,139.02225537411465,70.90400773941835,120.23189370515064
11,15,12,traffic light,1014.5502856690143,103.17365695004551,14.171747149435305,42.1120688890675
12,15,13,umbrella,917.8041874138839,432.3293161778885,100.72649831936224,45.802840306528935
13,15,14,car,931.6550076111673,183.36162836095767,31.19697402384236,25.686915618566587
14,15,17,traffic light,893.8033467638052,107.54924678066908,14.24956787569181,36.407467974267945
17,15,21,car,665.4964545721896,182.93626928486833,66.62567288604146,46.74604346068401
21,17,2,car,933.9966792667774,613.0055495524764,235.79344878535358,212.40159312509206
2,17,3,car,344.4882997285389,637.7173340475401,380.5556187157282,268.5259993364406
3,17,5,car,532.3805688264923,256.2292662052378,96.8983007599054,69.93622982443833
5,17,6,car,1072.1970334278735,189.77480869682006,39.325424471581755,23.987633677099836
6,17,11,traffic light,80.2582700864727,140.29298007730023,71.46530974127846,121.30069347428724
11,17,12,traffic light,1014.323324539123,102.98692674245913,14.431330662380105,42.76766929929295
12,17,13,umbrella,926.273876452399,419.21069233779144,95.68881414103987,43.60330801605056
13,17,14,car,932.9019396103869,182.82899707963446,29.684480107762624,23.939205971339277
14,17,17,traffic light,894.1303818474775,109.29843710336014,13.749520434884516,34.663722694788206
17,17,20,motorbike,960.4526463149953,463.84064999584416,38.235747744559376,76.3626588977487
20,17,21,car,664.7008461246523,182.332954823211,67.91460168802394,47.65038429090663
21,19,2,car,940.841115469404,582.5075807224758,219.21380269301108,196.51005197672168
2,19,3,car,375.56266505677684,624.0330924062339,355.07830318586787,251.15185882630385
3,19,5,car,505.4531802389908,264.62423835046377,100.93993009887862,72.86121017776958
5,19,6,car,1069.6523023801424,188.57836122485648,43.17836386640215,26.691224740548677
6,19,11,traffic light,80.40286857774166,141.43655257364296,71.20905074422899,121.03391419164106
11,19,12,traffic light,1014.2241101434955,101.5981439080183,15.220858719882813,45.000100312285554
12,19,13,umbrella,932.1730975876725,403.35048878842366,92.60799650358933,42.315475258307
13,19,14,car,933.4632746510417,181.98053032530407,29.636780933655018,23.4819702314297
14,19,17,traffic light,893.937654569074,109.22211541130562,14.179971752370875,35.44560183975531
17,19,20,motorbike,962.6454520194264,445.67713787908644,36.51809858512161,72.93224796031052
20,21,2,car,941.4633223652082,556.6131421770497,209.68954397410187,186.6562582550671
2,21,3,car,405.1588294998628,611.0937145937365,330.8263319236819,233.7283341443848
3,21,5,car,479.33184404657834,272.2717372810496,109.60676457510522,79.6553873607973
5,21,6,car,1070.4957979403082,188.7930307005233,42.334293187682306,26.3729977435043
6,21,11,traffic light,80.28033320584424,140.52201383484766,70.793002519353,120.27238208319119
11,21,12,traffic light,1014.0852494666537,101.08315497388008,15.070888574359742,44.52845587994662
12,21,13,umbrella,945.263191895071,389.4996497891375,82.00751752083124,37.01304787544234
13,21,14,car,933.2757691655182,179.59686175441541,31.78456188625637,24.82390048129767
14,21,17,traffic light,893.2711134628238,109.18652891235227,14.171171067499586,35.0486762976639
17,23,2,car,941.0520327570215,530.3587697348494,201.32422812266566,177.44960480107932
2,23,3,car,428.0845425360625,591.5384771599914,319.5138460374427,226.43052456744078
3,23,5,car,457.371067766634,281.4320329505729,110.7606229230276,80.41488489795785
5,23,6,car,1071.797374530026,188.8916467670597,40.76177665806631,25.557901422228383
6,23,11,traffic light,80.34269614211851,140.8454740134398,71.08978726953634,120.6677158412918
11,23,12,traffic light,1014.1255992204769,100.23918011807078,15.481218150919403,45.63601599126113
12,23,13,umbrella,951.773773858186,379.36947648613716,80.6475937787551,36.17994747997784
13,23,14,car,935.6401040423702,178.81968534506325,30.369755103416765,23.242466026203715
14,23,17,traffic light,893.2876112646803,107.79895695580609,14.988678681449983,36.950883212742156
17,23,20,motorbike,982.4849016482821,417.30714589968727,34.23831260575787,66.92562142231833
20,23,21,car,662.2604331801692,179.1105956907001,73.36363206090891,51.88115640313501
21,25,2,car,940.0626154558822,504.71758444179517,186.7151649687039,162.04234157885804
2,25,3,car,455.6527297698781,568.5166139698019,308.09726803743206,219.30330305692485
3,25,5,car,423.8783753832124,293.90152979529876,118.42640827551418,86.29447348818616
5,25,6,car,1070.3172528454318,188.934926367537,42.12105250349077,26.57018135039712
6,25,11,traffic light,80.48172239884444,142.29751750415468,70.3028510038164,119.49180873652327
11,25,12,traffic light,1014.4202342856704,101.89293547122824,15.07668635470236,44.08041380941077
12,25,13,umbrella,959.4076505808516,365.82767306729363,75.94097379885011,33.83361544859645
13,25,14,car,936.8235301634228,177.71653222481746,28.876140250942512,22.0993668675562
14,25,17,traffic light,893.0431652256855,105.97736056119689,15.78501586303139,38.95798311910235
17,25,20,motorbike,987.1733527648014,400.39003883222784,32.55181303900895,63.62901330821654
20,25,21,car,661.4188625306341,178.2925090419127,74.96878448260372,53.016286507908234
21,25,27,car,640.6337517354325,947.9902624036811,767.29063538223,122.5287487182386
27,25,28,car,65.57196174395989,1020.1173795470276,499.424571595994,60.40478899479274
28,27,2,car,940.9539028414383,482.16805849398986,172.91833390470902,148.0560168813265
2,27,3,car,483.9514941824757,549.1041463373259,288.77149595639185,205.9966892651188
3,27,5,car,378.6414965751317,306.8101013370214,128.14501374892467,93.54484880122448
5,27,6,car,1071.4067037664176,189.60470315923556,40.665407598268075,25.631364741793107
6,27,11,traffic light,80.47039570394497,142.17221770294498,70.13353754834714,119.05891858539849
11,27,12,traffic light,1014.2179723835802,102.56254051835451,14.88552024265573,43.44640536685871
12,27,13,umbrella,966.0926855263469,354.15280398074935,72.91363298332317,32.48750625252967
13,27,17,traffic light,892.8392472204031,104.63048282294766,16.308276085799093,40.37371788356775
17,27,27,car,471.22384156483736,890.5055535236224,1101.6005160285301,180.7193314737017
27,27,28,car,20.04697733693206,1004.9717384136301,592.3985935929574,72.42552951428672
28,29,2,car,940.84552117903,459.9958038824287,156.35191270035932,131.72060991896166
2,29,3,car,508.283932695221,528.1757014868602,271.5625298953564,193.92038992792243
3,29,5,car,333.8693016646575,318.07655609803186,138.2439451122691,100.73462145289619
5,29,6,car,1071.0960454999945,189.2045408310471,40.918586797788976,25.915372573818104
6,29,11,traffic light,79.63862465017797,140.78431112858505,71.06089651635466,120.90951389296902
11,29,12,traffic light,1014.2278110293474,101.48796942599307,15.3083996840179,44.53225889608211
12,29,13,umbrella,968.5233066655746,339.4683766306613,72.51366169441326,32.15887107334402
13,29,17,traffic light,892.3532276821818,104.76149496323524,16.02440670324154,39.617903066684676
17,29,27,car,401.59014879650795,866.1649748244374,1241.2360327581441,203.6267744594029
27,29,28,car,-41.647257130181515,984.924506829587,731.5239494968381,91.24782216181893
28,29,30,car,845.9793043587026,165.72843920963626,37.229991972725315,20.532079868911694
30,31,2,car,935.2162499168237,439.43799102409866,145.51254959810126,120.53814061767252
2,31,3,car,537.3599663882352,515.284675293448,257.4414861431885,183.78996063657905
3,31,5,car,278.4242788021454,334.88584529848225,155.853876702246,114.10353927353935
5,31,6,car,1070.5018073907174,189.716650039983,41.9757353760142,26.676022892555466
6,31,11,traffic light,79.76015095970698,142.9060990727545,69.88597678892236,118.96413403677832
11,31,12,traffic light,1014.4116720906802,102.40459108237584,15.104857101824564,43.618518490043385
12,31,13,umbrella,974.29948227552,330.84934340587773,64.9694721709443,28.616324615204235
13,31,17,traffic light,892.2735297208841,106.14989545252394,15.684627078419453,38.639737809494136
17,31,28,car,-91.8601696778577,967.1212483077902,839.6403113832715,107.35267879196567
28,31,30,car,844.0178679694422,165.83472581136127,38.956887240618585,21.48445062880711
30,33,2,car,928.8115390243664,416.4044540853635,140.08453007440824,114.7389366166239
2,33,3,car,557.0561485360632,496.75715483460567,240.96286338018297,172.25472470967338
3,33,5,car,218.4800518532272,352.5169628651992,169.99083518026046,124.91448051504324
5,33,6,car,1070.3242956508075,188.6051121052582,42.28632012905064,26.958530874116008
6,33,11,traffic light,79.30865015534869,141.71486182022147,70.44060215811464,120.22623975073026
11,33,12,traffic light,1014.8335677575293,102.10553957823214,14.987765957046236,43.25165393486151
12,33,13,umbrella,980.4925672879281,317.96914419038046,59.69905862851897,26.294922200574547
13,33,17,traffic light,892.7799905212776,106.02095146165419,15.81482349883504,38.923634190205405
17,33,28,car,-154.8667181229075,944.6476824189622,974.3459147794155,128.5122812450254
28,33,31,car,840.6862531247344,725.0439916582753,365.4995832582089,263.2965515884199
31,35,2,car,929.1567409881256,399.1876728392107,128.3405444970424,103.9239537395909
2,35,3,car,574.1754056166325,482.6419338098436,226.47733746423364,161.65222678634308
3,35,5,car,150.72772328517556,372.5171148093101,187.38497274087547,137.2586569090136
5,35,6,car,1070.393206016224,187.52030869548497,42.13813154191325,27.059264133431412
6,35,11,traffic light,79.68838626294648,139.9452158486199,70.88146740232868,121.36252680259656
11,35,12,traffic light,1014.2250644145228,101.33334617464675,15.146302903341734,43.7739126046975
12,35,17,traffic light,892.9651552708128,105.31689358839452,15.869769930998473,39.02479173057273
17,35,18,car,58.49763960462873,292.00448024791626,236.0153717177182,70.99181691168951
18,35,28,car,-209.72161410020277,917.4971762429122,1101.8487819219533,151.0055290248647
28,35,30,car,833.8080095506261,167.79008489436666,40.16855059807904,22.149337977923807
30,35,31,car,853.7643166788775,674.6763505803275,334.7605645896608,242.39528128003246
31,37,2,car,924.1283023936214,373.55005648161244,116.31530489437682,92.98520827067358
2,37,3,car,604.3019681385524,460.8219620825699,209.1826265455236,149.26487708323742
3,37,5,car,119.40536942806023,381.54360540160525,194.7446943083678,142.64964718461482
5,37,6,car,1071.0750003490077,189.07719016934746,42.08882902020832,27.08951820271841
6,37,11,traffic light,79.02709956957733,141.25377381936974,70.68715825461416,121.13530753869591
11,37,12,traffic light,1014.2987389577438,102.36720098817736,14.601084719279243,41.33035457961475
12,37,17,traffic light,892.5417363504314,105.05370888584389,16.217143788633507,39.71652806835769
17,37,18,car,56.779061307193075,291.67635130186335,238.56746485644427,71.75947246082166
18,37,28,car,-288.5629623369231,882.9916475351025,1307.667324141572,188.15744166575848
28,37,30,car,830.6526772707817,168.22745796618602,41.46854319908573,22.866166927654348
30,37,31,car,870.0802224461191,615.1138607216598,300.0176354383126,218.86757230530736
31,39,2,car,922.9660564094821,351.88109851922667,104.27014826542711,82.75352398114626
2,39,3,car,628.4041505594578,439.92273961035875,195.47369090291022,139.13913949966155
3,39,6,car,1069.9893148022893,187.70660191780087,42.79473661633756,27.75048645592591
6,39,11,traffic light,80.35618227069418,141.09437203774374,70.10222075737781,119.725036787996
11,39,12,traffic light,1013.4506082356804,100.74998618765511,15.468328756549909,43.75907430659899
12,39,17,traffic light,892.5089650439522,104.88293315591706,16.300448953918476,39.92053598729434
17,39,28,car,-386.0640703346447,835.4699723021849,1559.5805257864577,237.40630210214545
28,39,31,car,882.1061027605912,564.2350610639927,273.13388261539683,201.06375600429635
31,41,2,car,917.7631882260112,333.7697839616492,96.0059530100998,75.01241722925107
2,41,3,car,653.0117686056172,420.8746761598016,182.76793536837044,129.8067694013193
3,41,6,car,1069.7382482534454,187.54562668672312,43.1553112710983,27.984319112566254
6,41,11,traffic light,80.7260899508679,141.0331758183652,70.15492540871887,119.85678333505561
11,41,12,traffic light,1013.9967186463974,101.48176720045065,15.38623701581048,43.3147873954528
12,41,17,traffic light,893.0164128588951,107.25686142176696,15.043151090934089,36.158281209287026
17,41,28,car,-431.2451267186203,819.1666856124856,1660.2267777305397,252.72735977996297
28,41,31,car,897.9079304178599,535.4370874879482,240.7845324358118,178.39153423023754
31,43,2,car,914.5207308631187,315.17015481183887,93.17452597004183,72.51732224675885
2,43,3,car,670.9367692805199,401.7498407865037,179.73336447446934,128.67609713051797
3,43,6,car,1070.257661300119,187.85845768912782,43.13740494756121,28.050179212769166
6,43,11,traffic light,80.53545876847012,141.01022957450877,70.83085260758712,121.23490273051235
11,43,12,traffic light,1014.0963959545451,101.1198356677825,15.591060130729943,43.79445829518326
12,43,17,traffic light,892.2233593657119,107.80487824480832,15.17149951593126,35.986439924877374
17,43,31,car,910.9826241094661,501.33134956181186,213.0149039047251,158.78661691943626
31,45,2,car,909.5364451432107,296.34412419787105,89.06159746418939,69.11924943586388
2,45,3,car,691.8395862950761,387.58631973877374,165.27224360721095,118.71567524626539
3,45,6,car,1070.7306665283922,187.91591481974996,42.415827267164104,27.41741200238448
6,45,11,traffic light,80.02672887731643,140.3430689084236,69.97931418501406,119.12055038692151
11,45,12,traffic light,1013.2660721225676,99.67260797036099,16.0878517679879,45.28739516479337
12,45,17,traffic light,891.6226240137963,107.98298257032134,15.22828217140318,35.92992155874147
17,45,31,car,924.0602584952459,476.0365909279721,186.4834020109164,139.49896939910542
31,45,38,car,319.8064256816308,705.7816331436364,381.6992526411764,247.87299644339964
38,47,2,car,909.13662637383,287.709857017977,83.13047576398355,64.06736648536184
2,47,3,car,711.505703277714,371.6124661934613,154.15812845715539,110.7681205191181
3,47,6,car,1070.7411082281008,187.9394664391899,42.476499127462375,27.18386566758349
6,47,11,traffic light,80.15564289240083,141.4188922971981,70.33259576024116,119.64157253507648
11,47,12,traffic light,1013.6138839913478,99.78241739835993,16.254492629308288,45.84636330718074
12,47,17,traffic light,892.0503466198261,108.04337071882595,15.294633057236638,35.91597643820613
17,47,31,car,930.3816006464799,447.90905726725697,175.3791210573063,131.91410489052208
31,47,38,car,368.7755054032648,672.7188078395423,347.43433351705835,225.3375128123953
38,47,42,person,912.8764109480978,650.4116975663354,67.90479471341871,105.81815515968594
42,47,43,car,879.2173173033789,166.01639670927156,37.16111249677476,22.77955535312705
43,47,44,car,809.9545761576345,179.30059860326725,40.55229188550993,31.274623712276423
44,49,2,car,909.8502976248458,282.4051852726099,76.64245868998705,58.45999202005663
2,49,3,car,730.6583916668974,357.10723900380344,143.05139562977342,102.81099606140845
3,49,6,car,1070.456119300036,187.95130648198196,42.414740964532484,27.093135091998363
6,49,11,traffic light,80.0284671554686,140.49790961093106,69.49420158444121,117.85722692851442
11,49,12,traffic light,1013.2069333588644,101.14312966656782,16.100097364023327,45.39865069853171
12,49,17,traffic light,891.3281833140203,106.06152232449168,16.427080885290934,38.5826830944585
17,49,31,car,940.6217358459237,422.3328333379251,154.6201530723963,116.08123715563295
31,49,38,car,411.69507612639904,642.9698746782379,322.3230931532189,208.97024873774603
38,49,42,person,918.3467317602242,639.6206263116769,55.78701144340903,86.93463529296434
42,49,43,car,876.903815315504,165.30057806704895,38.668259070930844,23.77484297211538
43,49,44,car,805.7153197756064,183.14145484936398,36.621011222316724,28.033904593771496
44,49,46,person,915.9240272579541,601.4312890820414,64.4934278840442,93.1071122772621
46,51,2,car,910.5304181204507,270.61559374756644,71.41798680645104,54.12838457284556
2,51,3,car,752.3558476538627,343.808190780501,134.49115102638723,97.01830767063194
3,51,6,car,1070.4894100288145,188.62002304319316,41.449777248280725,26.394551929055382
6,51,11,traffic light,79.91661468854367,141.47834407582133,70.63633699425073,119.84923294147342
11,51,12,traffic light,1013.3334044196158,101.01960102476838,16.132944485515736,45.21291177875179
12,51,17,traffic light,891.2080468562713,105.94498514644602,16.502109316856945,38.75887489299646
17,51,31,car,950.1069274460526,397.800634433395,139.45129013532846,104.7045910333701
31,51,38,car,452.9093041780012,612.0777361830004,292.9438580436903,189.8044787590469
38,51,43,car,875.3646045731282,165.1773563926361,39.56505127282492,24.326228035885805
43,51,44,car,800.534449406825,188.14217201530684,32.717157705406976,24.66697928911759
44,51,46,person,921.3203038285565,600.0893860210043,52.79231762301265,76.21459073941469
46,53,2,car,908.4601915108058,262.5483719721829,68.96248016254947,51.63451653042608
2,53,3,car,769.0102465600637,329.4188367685872,127.69450013635628,91.90803563719481
3,53,6,car,1070.4230241463374,188.62936350925625,41.427914007891786,26.380636890463705
6,53,11,traffic light,80.80284475003103,142.5007513527417,70.52409949601591,119.93517210229203
11,53,12,traffic light,1013.634506720688,100.97611319717493,16.301280700950883,45.79374102724623
12,53,17,traffic light,892.9550078844925,109.03897820890265,15.3419466731076,35.13691657089666
17,53,18,car,63.93951486703702,293.63068597688954,222.67656177519717,66.88813610547919
18,53,31,car,956.7057405458709,377.0774750425474,128.1263037368849,96.11159764368051
31,53,38,car,492.07216354395115,583.9516547860125,265.3765489191366,171.36892565051915
38,53,44,car,796.7404737546407,191.03791392146456,30.42221717616087,22.93671649423689
44,55,2,car,905.4789085103438,249.67869109607182,70.33866195834901,52.56041040053617
2,55,3,car,783.4593570378712,318.97100110168907,119.70815482511068,86.2865262013882
3,55,11,traffic light,80.7105713084739,142.22660866904098,70.68022186935957,119.96944825977411
11,55,12,traffic light,1013.4845403578403,100.30717816472901,16.23722237224422,45.35092787068436
12,55,17,traffic light,893.0476244411126,109.25251854824965,15.248393926462086,34.92261712076517
17,55,18,car,63.33679536751359,293.5452716971365,223.28900437155002,67.0721050221494
18,55,31,car,961.0011796975068,359.60500405980406,121.57252409735656,91.27630662347087
31,55,38,car,517.6301306447352,550.5806554631697,255.16908446796674,164.66190506285966
38,55,50,person,935.417844417817,495.7333393121007,55.63320777372883,70.40917554061184
50,57,2,car,903.6791473927178,242.36076588371023,73.36501955501137,55.064808725571226
2,57,3,car,796.539972005447,311.2685591381562,113.3364385876996,81.20449276941247
3,57,11,traffic light,80.01954904752276,140.79545852489093,71.38442831302862,121.30480847954743
11,57,12,traffic light,1013.7817552167112,100.71480100585678,16.162360257996397,45.17143498948617
12,57,31,car,966.1102346949467,349.55821836925276,113.41225711083803,85.14178327940618
31,57,38,car,545.6499690104575,538.0361511602785,241.24095159089245,155.11432342815544
38,57,50,person,943.0595593597744,475.786457584702,49.72478820369008,62.40812831426001
50,57,51,person,817.0505991730049,697.0371720856953,132.3654210040736,152.7096858124761
51,57,52,motorbike,461.1042838042016,747.0975848899108,99.0098702246903,115.12094739314432
52,57,53,person,458.44547139890017,671.7720648311109,112.42650328253126,114.31954881817012
53,59,2,car,904.7592145409525,239.49655536575978,69.15077757115967,51.92168599089359
2,59,3,car,801.153562232136,305.8450008753758,110.66438121321892,79.16066521635918
3,59,11,traffic light,79.89983461322569,140.25423321771217,70.7066462418729,119.8332447359881
11,59,12,traffic light,1013.9987020350171,101.5339986399635,15.924465097966845,44.43782465409441
12,59,31,car,969.2952262482256,335.90915344107646,109.85512783608056,82.35762030763391
31,59,38,car,563.5838642737356,524.598392812617,229.33979912414657,146.2592465538646
38,59,50,person,950.2150829498287,464.1706346051469,44.32205821434434,55.62731892013869
50,59,51,person,831.7431009511928,666.7454761177391,119.379348353561,138.06150754090436
51,59,52,motorbike,477.6413343215614,711.8240247846642,108.01169082897269,125.87347111277461
52,59,53,person,471.51141747893365,650.8940383904742,124.11958923000981,127.85634808732402
53,59,54,person,837.8784493647006,701.4070546728141,104.67345219564356,127.53418068114183
54,59,55,person,943.4771445278099,441.3905264483759,48.78663201835445,72.90618405349721
55,61,2,car,904.6511598604795,235.8285414100724,67.71109077564745,50.99810588505963
2,61,3,car,812.3772651532619,301.70242935122747,107.16938016926895,76.59678942560919
3,61,11,traffic light,80.73154519016137,140.7129999909313,70.01664545378807,118.60323605264452
11,61,12,traffic light,1014.0743531481263,101.18314547561597,15.845404545430824,44.15543672727641
12,61,31,car,973.0616453774087,331.763519323018,102.41398444873948,76.03292719120526
31,61,38,car,577.337312237343,509.15731675100096,217.3398548919813,137.53676876007398
38,61,50,person,950.7002594425278,443.7168345973497,45.174201083988464,56.3882973008848
50,61,51,person,847.2611554408292,645.4711267082553,105.10667269705448,121.23951447671732
51,61,52,motorbike,496.60132536463595,695.2739460584453,104.58550317813956,121.24093391402005
52,61,53,person,484.0302505398164,634.0785836075053,128.63268764099985,132.50532179584366
53,61,54,person,860.237139384451,706.925295368134,75.62608421919015,91.10465121885613
54,61,55,person,946.8439666202435,441.4549297801767,44.041772182761065,65.81551931610363
55,63,2,car,905.5952185175287,229.38851959236678,65.46130314863376,49.40141502573658
2,63,3,car,816.04322454175,290.9495111474732,108.71854802560074,78.11808839458331
3,63,11,traffic light,80.27520001283406,140.888922837864,69.96792384177087,118.14417513433958
11,63,12,traffic light,1014.4749937658077,101.71539681841492,15.732296044669397,44.049275593119916
12,63,31,car,973.7879447902604,320.63682073921166,105.31636822027224,78.9399641015624
31,63,38,car,591.4040406458531,496.61010143453905,208.09554254754596,130.9976297284952
38,63,42,person,947.9503888254699,392.2421881159569,45.019339558836805,69.83779826832028
42,63,50,person,952.5494959247975,426.91744107494947,42.03908479299707,51.92287049750138
50,63,51,person,864.1099750236403,646.9250585460671,98.71542527454937,113.3206977813121
51,63,52,motorbike,517.9626857828986,661.8977796593681,107.32034132332308,124.86144579558925
52,63,54,person,872.427226848482,709.4760122191581,61.67055629181709,74.29281137307066
54,65,2,car,907.4901162198422,225.49916516825013,63.18493829705733,47.58431021111582
2,65,3,car,821.7811839830928,286.22034568446657,106.57926750980016,76.68519677212367
3,65,6,car,1068.1764298284133,187.08987760953002,44.66559959440724,28.855865024122124
6,65,11,traffic light,79.92694167103963,140.95615146768273,69.64025384917613,117.31604787946407
11,65,12,traffic light,1014.8463433698649,102.5783377839744,15.244813231978128,42.684441256894104
12,65,18,car,60.54900211085922,290.20698722747306,232.43717488389947,70.80032456170892
18,65,31,car,977.4072701594374,313.81329644215214,98.00502607367855,72.87257693144494
31,65,38,car,605.3921517015291,484.13206405365554,199.00404793537496,124.35951816395777
38,65,42,person,949.8921865262148,375.61651376618636,47.00682526232356,72.72604165128445
42,65,43,car,867.2266499411544,174.67866991411614,48.30680777430166,29.94544626042557
43,65,50,person,956.4141175699635,418.8040907409801,38.54501733738482,46.319653792211454
50,65,51,person,871.8762665071336,609.9316783902468,98.7700261458682,114.29876321321228
51,65,52,motorbike,540.558779164606,648.7274574908859,100.62525477076088,117.00098901116041
52,65,58,car,752.5701406873105,204.83206463637774,55.524660972665174,32.03556278288471
58,67,2,car,909.5283127321474,223.87154227841063,59.852535541616135,44.98547720788878
2,67,3,car,829.9429519257909,281.6052598765004,98.80286439593215,71.54987489948786
3,67,6,car,1067.9313537294809,186.96635963788523,44.97383004340054,29.055012480342384
6,67,11,traffic light,80.34221613666301,140.98211258893878,69.75580514271218,117.67762688004336
